selected,word,phonology,contrast,contrastGroup,source,syllableCount,syllableTemplate,syllable1,syllable2,phones,phoneLength,orthLength,ipaTarget,ttsText,phonologicalNeighborhoodSize,nearestRealWordDistance,nearestRealWords,englishZipfFrequency,selectionScore
0,menkan,easy,control,,generated,2,CVC-CVC,men,kan,M EH N K AE N,6,6,/mɛnkæn/,men-kan,0,3,ekern|ennen|many|meant|meca|mecca|meckes|mehner|mench|mend,0.0,1.6094
0,mennak,easy,control,,generated,2,CVC-CVC,men,nak,M EH N N AE K,6,6,/mɛnnæk/,men-nak,0,3,anac|many|meant|mehner|mench|mend|mende|menge|menk|menke,0.0,1.6094
0,mennam,easy,control,,generated,2,CVC-CVC,men,nam,M EH N N AE M,6,6,/mɛnnæm/,men-nam,0,3,many|meant|mehner|mench|mend|mende|menge|menna|menor|mens,0.0,1.6094
0,menpak,easy,control,,generated,2,CVC-CVC,men,pak,M EH N P AE K,6,6,/mɛnpæk/,men-pak,0,3,aipac|anac|epic|epoch|many|meant|mehner|mench|mend|mende,0.0,1.6094
0,mepkak,easy,control,,generated,2,CVC-CVC,mep,kak,M EH P K AE K,6,6,/mɛpkæk/,mep-kak,0,3,aipac|epic|epoch|meca|mecca|meckes|menk|menke|meschke|meske,0.0,1.6094
0,mepkam,easy,control,,generated,2,CVC-CVC,mep,kam,M EH P K AE M,6,6,/mɛpkæm/,mep-kam,0,3,meca|mecca|meckes|menk|menke|meschke|meske|mex|plam|scam,0.0,1.6094
0,mepkan,easy,control,,generated,2,CVC-CVC,mep,kan,M EH P K AE N,6,6,/mɛpkæn/,mep-kan,0,3,ekern|meca|mecca|meckes|menk|menke|meschke|meske|mex|moran,0.0,1.6094
0,mepnak,easy,control,,generated,2,CVC-CVC,mep,nak,M EH P N AE K,6,6,/mɛpnæk/,mep-nak,0,3,aipac|anac|epic|epoch|eppner|many|meant|mehner|mench|mend,0.0,1.6094
0,meppak,easy,control,,generated,2,CVC-CVC,mep,pak,M EH P P AE K,6,6,/mɛppæk/,mep-pak,0,3,aipac|epic|epoch|menk|menke|meschke|meske|plack|placke|plaque,0.0,1.6094
0,mikkak,easy,control,,generated,2,CVC-CVC,mik,kak,M IH K K AE K,6,6,/mɪkkæk/,mik-kak,0,3,clack|crack|ishaq|kayak|krack|kracke|kwak|micka|mickey|micki,0.0,1.6094
0,mikkam,easy,control,,generated,2,CVC-CVC,mik,kam,M IH K K AE M,6,6,/mɪkkæm/,mik-kam,0,3,clam|cram|klamm|kram|kramm|kramme|kvam|micka|mickey|micki,0.0,1.6094
0,mikkan,easy,control,,generated,2,CVC-CVC,mik,kan,M IH K K AE N,6,6,/mɪkkæn/,mik-kan,0,3,clan|klahn|klan|klann|krahn|micka|mickey|micki|mickie|micky,0.0,1.6094
0,miknam,easy,control,,generated,2,CVC-CVC,mik,nam,M IH K N AE M,6,6,/mɪknæm/,mik-nam,0,3,clam|cram|ikner|inaez|klamm|kram|kramm|kramme|kvam|micka,0.0,1.6094
0,mimkak,easy,control,,generated,2,CVC-CVC,mim,kak,M IH M K AE K,6,6,/mɪmkæk/,mim-kak,0,3,ishaq|micka|mickey|micki|mickie|micky|miksch|milk|milke|mimbs,0.0,1.6094
0,mimkam,easy,control,,generated,2,CVC-CVC,mim,kam,M IH M K AE M,6,6,/mɪmkæm/,mim-kam,0,3,imam|micka|mickey|micki|mickie|micky|miksch|milk|milke|mimbs,0.0,1.6094
0,mimkan,easy,control,,generated,2,CVC-CVC,mim,kan,M IH M K AE N,6,6,/mɪmkæn/,mim-kan,0,3,micka|mickey|micki|mickie|micky|miksch|milk|milke|milln|milne,0.0,1.6094
0,mimnak,easy,control,,generated,2,CVC-CVC,mim,nak,M IH M N AE K,6,6,/mɪmnæk/,mim-nak,0,3,anac|inaez|ishaq|milk|milke|milln|milne|mimbs|mimms|mims,0.0,1.6094
0,minkak,easy,control,,generated,2,CVC-CVC,min,kak,M IH N K AE K,6,6,/mɪnkæk/,min-kak,0,3,anac|inaez|inco|incur|ishaq|micka|mickey|micki|mickie|micky,0.0,1.6094
0,minkam,easy,control,,generated,2,CVC-CVC,min,kam,M IH N K AE M,6,6,/mɪnkæm/,min-kam,0,3,inaez|inco|incur|micka|mickey|micki|mickie|micky|miksch|milk,0.0,1.6094
0,minkan,easy,control,,generated,2,CVC-CVC,min,kan,M IH N K AE N,6,6,/mɪnkæn/,min-kan,0,3,ihnen|inaez|inane|inco|incur|micka|mickey|micki|mickie|micky,0.0,1.6094
0,minnak,easy,control,,generated,2,CVC-CVC,min,nak,M IH N N AE K,6,6,/mɪnnæk/,min-nak,0,3,anac|inaez|ishaq|milk|milke|milln|milne|mina|minc|mince,0.0,1.6094
0,mipkak,easy,control,,generated,2,CVC-CVC,mip,kak,M IH P K AE K,6,6,/mɪpkæk/,mip-kak,0,3,aipac|ipco|ipock|ishaq|lipke|micka|mickey|micki|mickie|micky,0.0,1.6094
0,mipkam,easy,control,,generated,2,CVC-CVC,mip,kam,M IH P K AE M,6,6,/mɪpkæm/,mip-kam,0,3,ipco|lipke|micka|mickey|micki|mickie|micky|miksch|milk|milke,0.0,1.6094
0,mipnak,easy,control,,generated,2,CVC-CVC,mip,nak,M IH P N AE K,6,6,/mɪpnæk/,mip-nak,0,3,aipac|anac|inaez|ipock|ishaq|lipke|milk|milke|milln|milne,0.0,1.6094
0,mitkak,easy,control,,generated,2,CVC-CVC,mit,kak,M IH T K AE K,6,6,/mɪtkæk/,mit-kak,0,3,attack|ishaq|micka|mickey|micki|mickie|micky|miksch|milk|milke,0.0,1.6094
0,mokkak,easy,control,,generated,2,CVC-CVC,mok,kak,M AA K K AE K,6,6,/mɑkkæk/,mok-kak,0,3,clack|crack|kayak|krack|kracke|kwak|machi|maki|mako|marc,0.0,1.6094
0,mokkam,easy,control,,generated,2,CVC-CVC,mok,kam,M AA K K AE M,6,6,/mɑkkæm/,mok-kam,0,3,clam|cram|hakim|klamm|kram|kramm|kramme|kvam|machi|maki,0.0,1.6094
0,momkak,easy,control,,generated,2,CVC-CVC,mom,kak,M AA M K AE K,6,6,/mɑmkæk/,mom-kak,0,3,domke|machi|maki|mako|mama|mamma|marc|mark|marke|marque,0.0,1.6094
0,mopkak,easy,control,,generated,2,CVC-CVC,mop,kak,M AA P K AE K,6,6,/mɑpkæk/,mop-kak,0,3,aipac|machi|maki|mako|marc|mark|marke|marque|maucher|merc,0.0,1.6094
0,mukkak,easy,control,,generated,2,CVC-CVC,muk,kak,M AH K K AE K,6,6,/mʌkkæk/,muk-kak,0,3,aback|adak|attack|clack|crack|kayak|krack|kracke|kwak|macao,0.0,1.6094
0,nakkek,easy,control,,generated,2,CVC-CVC,nak,kek,N AE K K EH K,6,6,/nækkɛk/,nak-kek,0,3,creque|kleck|knacks|krech|nacco|quek,0.0,1.6094
0,nakkem,easy,control,,generated,2,CVC-CVC,nak,kem,N AE K K EH M,6,6,/nækkɛm/,nak-kem,0,3,clem|klem|klemm|klemme|knacks|nacco,0.0,1.6094
0,nakken,easy,control,,generated,2,CVC-CVC,nak,ken,N AE K K EH N,6,6,/nækkɛn/,nak-ken,0,3,achorn|cayenne|cayenne|knacks|kren|krenn|nacco,0.0,1.6094
0,nakkik,easy,control,,generated,2,CVC-CVC,nak,kik,N AE K K IH K,6,6,/nækkɪk/,nak-kik,0,3,achill|alec|allick|amick|annick|aric|arrick|asic|attic|click,0.0,1.6094
0,nakmek,easy,control,,generated,2,CVC-CVC,nak,mek,N AE K M EH K,6,6,/nækmɛk/,nak-mek,0,3,acme|amev|amick|creque|khmer|kleck|knacks|krech|nacco|quek,0.0,1.6094
0,nakmem,easy,control,,generated,2,CVC-CVC,nak,mem,N AE K M EH M,6,6,/nækmɛm/,nak-mem,0,3,acme|amev|clem|khmer|klem|klemm|klemme|knacks|nacco,0.0,1.6094
0,nakpek,easy,control,,generated,2,CVC-CVC,nak,pek,N AE K P EH K,6,6,/nækpɛk/,nak-pek,0,3,apec|creque|kleck|knacks|knapke|knapper|krech|nacco|napa|nappa,0.0,1.6094
0,namkek,easy,control,,generated,2,CVC-CVC,nam,kek,N AE M K EH K,6,6,/næmkɛk/,nam-kek,0,3,amca|amev|amick|knacks|nacco|schmeck,0.0,1.6094
0,namkem,easy,control,,generated,2,CVC-CVC,nam,kem,N AE M K EH M,6,6,/næmkɛm/,nam-kem,0,3,amca|amev|knacks|nacco,0.0,1.6094
0,namken,easy,control,,generated,2,CVC-CVC,nam,ken,N AE M K EH N,6,6,/næmkɛn/,nam-ken,0,3,achorn|amann|amca|amen|amen|amev|amman|ammann|ammon|ehmen,0.0,1.6094
0,nammek,easy,control,,generated,2,CVC-CVC,nam,mek,N AE M M EH K,6,6,/næmmɛk/,nam-mek,0,3,amev|amick|schmeck,0.0,1.6094
0,nankek,easy,control,,generated,2,CVC-CVC,nan,kek,N AE N K EH K,6,6,/nænkɛk/,nan-kek,0,3,anac|annick|knacks|nacco|nana|nance|nanna|nanney|nanni|nanny,0.0,1.6094
0,nankem,easy,control,,generated,2,CVC-CVC,nan,kem,N AE N K EH M,6,6,/nænkɛm/,nan-kem,0,3,annum|knacks|nacco|nana|nance|nanna|nanney|nanni|nanny|nano,0.0,1.6094
0,nanmek,easy,control,,generated,2,CVC-CVC,nan,mek,N AE N M EH K,6,6,/nænmɛk/,nan-mek,0,3,amev|amick|anac|annick|nana|nance|nanna|nanney|nanni|nanny,0.0,1.6094
0,napkek,easy,control,,generated,2,CVC-CVC,nap,kek,N AE P K EH K,6,6,/næpkɛk/,nap-kek,0,3,apec|knacks|knapke|knapper|nacco|napa|nappa|napped|napper|nappi,0.0,1.6094
0,napmek,easy,control,,generated,2,CVC-CVC,nap,mek,N AE P M EH K,6,6,/næpmɛk/,nap-mek,0,3,amev|amick|apec|knapke|knapper|napa|nappa|napped|napper|nappi,0.0,1.6094
0,naskek,easy,control,,generated,2,CVC-CVC,nas,kek,N AE S K EH K,6,6,/næskɛk/,nas-kek,0,3,ascii|aska|asked|asker|asko|asks|asset|bask|basque|cask,0.0,1.6094
0,nekkak,easy,control,,generated,2,CVC-CVC,nek,kak,N EH K K AE K,6,6,/nɛkkæk/,nek-kak,0,3,clack|crack|kayak|knecht|krack|kracke|kwak|necked|necker|necks,0.0,1.6094
0,nekkam,easy,control,,generated,2,CVC-CVC,nek,kam,N EH K K AE M,6,6,/nɛkkæm/,nek-kam,0,3,clam|cram|klamm|knecht|kram|kramm|kramme|kvam|necked|necker,0.0,1.6094
0,nekkan,easy,control,,generated,2,CVC-CVC,nek,kan,N EH K K AE N,6,6,/nɛkkæn/,nek-kan,0,3,clan|ekern|klahn|klan|klann|knecht|krahn|nairn|nairne|necked,0.0,1.6094
0,nekmak,easy,control,,generated,2,CVC-CVC,nek,mak,N EH K M AE K,6,6,/nɛkmæk/,nek-mak,0,3,clack|crack|emick|emmick|kayak|knecht|krack|kracke|kwak|necked,0.0,1.6094
0,nekmam,easy,control,,generated,2,CVC-CVC,nek,mam,N EH K M AE M,6,6,/nɛkmæm/,nek-mam,0,3,clam|cram|imam|klamm|knecht|kram|kramm|kramme|kvam|necked,0.0,1.6094
0,nekman,easy,control,,generated,2,CVC-CVC,nek,man,N EH K M AE N,6,6,/nɛkmæn/,nek-man,0,3,clan|ehman|ehmann|ehmen|ekern|klahn|klan|klann|knecht|krahn,0.0,1.6094
0,nekpak,easy,control,,generated,2,CVC-CVC,nek,pak,N EH K P AE K,6,6,/nɛkpæk/,nek-pak,0,3,aipac|clack|crack|epic|epoch|kayak|knapke|knecht|knepper|krack,0.0,1.6094
0,nekpam,easy,control,,generated,2,CVC-CVC,nek,pam,N EH K P AE M,6,6,/nɛkpæm/,nek-pam,0,3,clam|cram|klamm|knecht|knepper|kram|kramm|kramme|kvam|necked,0.0,1.6094
0,nemkak,easy,control,,generated,2,CVC-CVC,nem,kak,N EH M K AE K,6,6,/nɛmkæk/,nem-kak,0,3,ehmke|emco|emick|emmick|knecht|necked|necker|necks|nemo|nex,0.0,1.6094
0,nemkam,easy,control,,generated,2,CVC-CVC,nem,kam,N EH M K AE M,6,6,/nɛmkæm/,nem-kam,0,3,ehmke|emco|imam|knecht|necked|necker|necks|nemo|nex|next,0.0,1.6094
0,nemkan,easy,control,,generated,2,CVC-CVC,nem,kan,N EH M K AE N,6,6,/nɛmkæn/,nem-kan,0,3,ehman|ehmann|ehmen|ehmke|ekern|emco|knecht|moran|nairn|nairne,0.0,1.6094
0,nemmak,easy,control,,generated,2,CVC-CVC,nem,mak,N EH M M AE K,6,6,/nɛmmæk/,nem-mak,0,3,emick|emmick|nemo|nyack|smack|zemke,0.0,1.6094
0,nemmam,easy,control,,generated,2,CVC-CVC,nem,mam,N EH M M AE M,6,6,/nɛmmæm/,nem-mam,0,3,imam|nemo,0.0,1.6094
0,nemman,easy,control,,generated,2,CVC-CVC,nem,man,N EH M M AE N,6,6,/nɛmmæn/,nem-man,0,3,ehman|ehmann|ehmen|moran|nairn|nairne|nemo,0.0,1.6094
0,nenkak,easy,control,,generated,2,CVC-CVC,nen,kak,N EH N K AE K,6,6,/nɛnkæk/,nen-kak,0,3,anac|knecht|necked|necker|necks|neni|nex|next|nyack|schnack,0.0,1.6094
0,nenkam,easy,control,,generated,2,CVC-CVC,nen,kam,N EH N K AE M,6,6,/nɛnkæm/,nen-kam,0,3,knecht|necked|necker|necks|neni|nex|next|scam,0.0,1.6094
0,nenkan,easy,control,,generated,2,CVC-CVC,nen,kan,N EH N K AE N,6,6,/nɛnkæn/,nen-kan,0,3,ekern|ennen|knecht|nairn|nairne|necked|necker|necks|neni|nex,0.0,1.6094
0,nenmak,easy,control,,generated,2,CVC-CVC,nen,mak,N EH N M AE K,6,6,/nɛnmæk/,nen-mak,0,3,anac|emick|emmick|nemo|neni|nyack|schnack|smack|snack|zemke,0.0,1.6094
0,nenmam,easy,control,,generated,2,CVC-CVC,nen,mam,N EH N M AE M,6,6,/nɛnmæm/,nen-mam,0,3,imam|nemo|neni,0.0,1.6094
0,nenman,easy,control,,generated,2,CVC-CVC,nen,man,N EH N M AE N,6,6,/nɛnmæn/,nen-man,0,3,ehman|ehmann|ehmen|ennen|nairn|nairne|nemo|neni,0.0,1.6094
0,nenpak,easy,control,,generated,2,CVC-CVC,nen,pak,N EH N P AE K,6,6,/nɛnpæk/,nen-pak,0,3,aipac|anac|epic|epoch|knapke|knepper|neni|nyack|schnack|snack,0.0,1.6094
0,nepkak,easy,control,,generated,2,CVC-CVC,nep,kak,N EH P K AE K,6,6,/nɛpkæk/,nep-kak,0,3,aipac|epic|epoch|knapke|knecht|knepper|necked|necker|necks|nex,0.0,1.6094
0,nepkam,easy,control,,generated,2,CVC-CVC,nep,kam,N EH P K AE M,6,6,/nɛpkæm/,nep-kam,0,3,knapke|knecht|knepper|necked|necker|necks|nex|next|plam|scam,0.0,1.6094
0,nepkan,easy,control,,generated,2,CVC-CVC,nep,kan,N EH P K AE N,6,6,/nɛpkæn/,nep-kan,0,3,ekern|knapke|knecht|knepper|nairn|nairne|necked|necker|necks|nex,0.0,1.6094
0,nepmak,easy,control,,generated,2,CVC-CVC,nep,mak,N EH P M AE K,6,6,/nɛpmæk/,nep-mak,0,3,aipac|emick|emmick|epic|epoch|knapke|knepper|nemo|nyack|plack,0.0,1.6094
0,nepmam,easy,control,,generated,2,CVC-CVC,nep,mam,N EH P M AE M,6,6,/nɛpmæm/,nep-mam,0,3,imam|knepper|nemo|plam|spam,0.0,1.6094
0,neppak,easy,control,,generated,2,CVC-CVC,nep,pak,N EH P P AE K,6,6,/nɛppæk/,nep-pak,0,3,aipac|epic|epoch|knapke|knepper|nyack|plack|placke|plaque|spack,0.0,1.6094
0,neskak,easy,control,,generated,2,CVC-CVC,nes,kak,N EH S K AE K,6,6,/nɛskæk/,nes-kak,0,3,beske|cyacq|desk|esco|esker|eskey|essick|geske|jeske|keske,0.0,1.6094
0,nikkam,easy,control,,generated,2,CVC-CVC,nik,kam,N IH K K AE M,6,6,/nɪkkæm/,nik-kam,0,3,clam|cram|klamm|knicker|knicks|kram|kramm|kramme|kvam|nicked,0.0,1.6094
0,nikkek,easy,control,,generated,2,CVC-CVC,nik,kek,N IH K K EH K,6,6,/nɪkkɛk/,nik-kek,0,3,creque|kleck|knicker|knicks|krech|nicked|nickey|nicki|nicks|nicky,0.0,1.6094
0,nikmam,easy,control,,generated,2,CVC-CVC,nik,mam,N IH K M AE M,6,6,/nɪkmæm/,nik-mam,0,3,clam|cram|imam|klamm|knicker|knicks|kram|kramm|kramme|kvam,0.0,1.6094
0,nikman,easy,control,,generated,2,CVC-CVC,nik,man,N IH K M AE N,6,6,/nɪkmæn/,nik-man,0,3,clan|klahn|klan|klann|knicker|knicks|krahn|nicked|nickey|nicki,0.0,1.6094
0,nikmek,easy,control,,generated,2,CVC-CVC,nik,mek,N IH K M EH K,6,6,/nɪkmɛk/,nik-mek,0,3,creque|khmer|kleck|knicker|knicks|krech|nicked|nickey|nicki|nicks,0.0,1.6094
0,nimkak,easy,control,,generated,2,CVC-CVC,nim,kak,N IH M K AE K,6,6,/nɪmkæk/,nim-kak,0,3,ishaq|knicker|knicks|nicked|nickey|nicki|nicks|nicky|niki|nikkei,0.0,1.6094
0,nimkam,easy,control,,generated,2,CVC-CVC,nim,kam,N IH M K AE M,6,6,/nɪmkæm/,nim-kam,0,3,imam|knicker|knicks|nicked|nickey|nicki|nicks|nicky|niki|nikkei,0.0,1.6094
0,nimkan,easy,control,,generated,2,CVC-CVC,nim,kan,N IH M K AE N,6,6,/nɪmkæn/,nim-kan,0,3,knicker|knicks|moran|nicked|nickey|nicki|nicks|nicky|niki|nikkei,0.0,1.6094
0,nimkek,easy,control,,generated,2,CVC-CVC,nim,kek,N IH M K EH K,6,6,/nɪmkɛk/,nim-kek,0,3,knicker|knicks|nicked|nickey|nicki|nicks|nicky|niki|nikkei|nikki,0.0,1.6094
0,nimmak,easy,control,,generated,2,CVC-CVC,nim,mak,N IH M M AE K,6,6,/nɪmmæk/,nim-mak,0,3,ishaq|nimmer|nimmo|nims|nitschke|nyack|nymph|smack,0.0,1.6094
0,nimmam,easy,control,,generated,2,CVC-CVC,nim,mam,N IH M M AE M,6,6,/nɪmmæm/,nim-mam,0,3,imam|nimmer|nimmo|nims|nymph,0.0,1.6094
0,nimpak,easy,control,,generated,2,CVC-CVC,nim,pak,N IH M P AE K,6,6,/nɪmpæk/,nim-pak,0,3,aipac|chimp|ipock|ishaq|knapke|knippa|knipper|limp|lipke|nimmer,0.0,1.6094
0,ninkak,easy,control,,generated,2,CVC-CVC,nin,kak,N IH N K AE K,6,6,/nɪnkæk/,nin-kak,0,3,anac|inaez|inco|incur|ishaq|knicker|knicks|nicked|nickey|nicki,0.0,1.6094
0,ninkam,easy,control,,generated,2,CVC-CVC,nin,kam,N IH N K AE M,6,6,/nɪnkæm/,nin-kam,0,3,inaez|inco|incur|knicker|knicks|nicked|nickey|nicki|nicks|nicky,0.0,1.6094
0,ninkan,easy,control,,generated,2,CVC-CVC,nin,kan,N IH N K AE N,6,6,/nɪnkæn/,nin-kan,0,3,ihnen|inaez|inane|inco|incur|knicker|knicks|nicked|nickey|nicki,0.0,1.6094
0,nipkak,easy,control,,generated,2,CVC-CVC,nip,kak,N IH P K AE K,6,6,/nɪpkæk/,nip-kak,0,3,aipac|ipco|ipock|ishaq|knapke|knicker|knicks|knippa|knipper|lipke,0.0,1.6094
0,nipkam,easy,control,,generated,2,CVC-CVC,nip,kam,N IH P K AE M,6,6,/nɪpkæm/,nip-kam,0,3,ipco|knapke|knicker|knicks|knippa|knipper|lipke|nicked|nickey|nicki,0.0,1.6094
0,nipmak,easy,control,,generated,2,CVC-CVC,nip,mak,N IH P M AE K,6,6,/nɪpmæk/,nip-mak,0,3,aipac|ipock|ishaq|knapke|knippa|knipper|lipke|nimmer|nimmo|nims,0.0,1.6094
0,niskak,easy,control,,generated,2,CVC-CVC,nis,kak,N IH S K AE K,6,6,/nɪskæk/,nis-kak,0,3,bisque|cyacq|disc|disk|disque|escoe|esquer|fisc|fisk|fiske,0.0,1.6094
0,nitkak,easy,control,,generated,2,CVC-CVC,nit,kak,N IH T K AE K,6,6,/nɪtkæk/,nit-kak,0,3,attack|ishaq|knicker|knicks|knits|knitter|nicked|nickey|nicki|nicks,0.0,1.6094
0,nokkak,easy,control,,generated,2,CVC-CVC,nok,kak,N AA K K AE K,6,6,/nɑkkæk/,nok-kak,0,3,clack|crack|kayak|knocked|knocks|knox|krack|kracke|kwak|narc,0.0,1.6094
0,nokkam,easy,control,,generated,2,CVC-CVC,nok,kam,N AA K K AE M,6,6,/nɑkkæm/,nok-kam,0,3,clam|cram|hakim|klamm|knocked|knocks|knox|kram|kramm|kramme,0.0,1.6094
0,nokmak,easy,control,,generated,2,CVC-CVC,nok,mak,N AA K M AE K,6,6,/nɑkmæk/,nok-mak,0,3,clack|crack|domke|kayak|knocked|knocks|knox|krack|kracke|kwak,0.0,1.6094
0,nomkak,easy,control,,generated,2,CVC-CVC,nom,kak,N AA M K AE K,6,6,/nɑmkæk/,nom-kak,0,3,domke|knocked|knocks|knox|narc|noffke|nyack|smack,0.0,1.6094
0,nommak,easy,control,,generated,2,CVC-CVC,nom,mak,N AA M M AE K,6,6,/nɑmmæk/,nom-mak,0,3,domke|narc|noffke|nyack|smack,0.0,1.6094
0,nopkak,easy,control,,generated,2,CVC-CVC,nop,kak,N AA P K AE K,6,6,/nɑpkæk/,nop-kak,0,3,aipac|knapke|knocked|knocks|knopf|knox|narc|noffke|nyack|opic,0.0,1.6094
0,nukkak,easy,control,,generated,2,CVC-CVC,nuk,kak,N AH K K AE K,6,6,/nʌkkæk/,nuk-kak,0,3,aback|adak|attack|clack|crack|kayak|krack|kracke|kwak|nyack,0.0,1.6094
0,pakkek,easy,control,,generated,2,CVC-CVC,pak,kek,P AE K K EH K,6,6,/pækkɛk/,pak-kek,0,3,creque|kleck|krech|paca|packed|packer|packs|pacs|pact|pacts,0.0,1.6094
0,pakkem,easy,control,,generated,2,CVC-CVC,pak,kem,P AE K K EH M,6,6,/pækkɛm/,pak-kem,0,3,clem|klem|klemm|klemme|paca|packed|packer|packs|pacs|pact,0.0,1.6094
0,pakken,easy,control,,generated,2,CVC-CVC,pak,ken,P AE K K EH N,6,6,/pækkɛn/,pak-ken,0,3,achorn|cayenne|cayenne|kren|krenn|paca|packed|packer|packs|pacs,0.0,1.6094
0,pakkik,easy,control,,generated,2,CVC-CVC,pak,kik,P AE K K IH K,6,6,/pækkɪk/,pak-kik,0,3,achill|alec|allick|amick|annick|aric|arrick|asic|attic|click,0.0,1.6094
0,pakmek,easy,control,,generated,2,CVC-CVC,pak,mek,P AE K M EH K,6,6,/pækmɛk/,pak-mek,0,3,acme|amev|amick|creque|khmer|kleck|krech|paca|packed|packer,0.0,1.6094
0,pakmem,easy,control,,generated,2,CVC-CVC,pak,mem,P AE K M EH M,6,6,/pækmɛm/,pak-mem,0,3,acme|amev|clem|khmer|klem|klemm|klemme|paca|packed|packer,0.0,1.6094
0,paknek,easy,control,,generated,2,CVC-CVC,pak,nek,P AE K N EH K,6,6,/pæknɛk/,pak-nek,0,3,acne|anac|annick|creque|kleck|krech|paca|packed|packer|packs,0.0,1.6094
0,pamkek,easy,control,,generated,2,CVC-CVC,pam,kek,P AE M K EH K,6,6,/pæmkɛk/,pam-kek,0,3,amca|amev|amick|paca|packed|packer|packs|pacs|pact|pacts,0.0,1.6094
0,pamkem,easy,control,,generated,2,CVC-CVC,pam,kem,P AE M K EH M,6,6,/pæmkɛm/,pam-kem,0,3,amca|amev|paca|packed|packer|packs|pacs|pact|pacts|pammy,0.0,1.6094
0,pammek,easy,control,,generated,2,CVC-CVC,pam,mek,P AE M M EH K,6,6,/pæmmɛk/,pam-mek,0,3,amev|amick|pammy|pasch|paschke|pask|pasque|schmeck,0.0,1.6094
0,pamnek,easy,control,,generated,2,CVC-CVC,pam,nek,P AE M N EH K,6,6,/pæmnɛk/,pam-nek,0,3,amev|amick|anac|annick|pammy|panned|panny|pans|pant|pasch,0.0,1.6094
0,pankem,easy,control,,generated,2,CVC-CVC,pan,kem,P AE N K EH M,6,6,/pænkɛm/,pan-kem,0,3,annum|paca|packed|packer|packs|pacs|pact|pacts|panned|panny,0.0,1.6094
0,panmek,easy,control,,generated,2,CVC-CVC,pan,mek,P AE N M EH K,6,6,/pænmɛk/,pan-mek,0,3,amev|amick|anac|annick|pammy|panned|panny|pans|pant|pasch,0.0,1.6094
0,pannek,easy,control,,generated,2,CVC-CVC,pan,nek,P AE N N EH K,6,6,/pænnɛk/,pan-nek,0,3,anac|annick|panned|panny|pans|pant|pasch|paschke|pask|pasque,0.0,1.6094
0,papkek,easy,control,,generated,2,CVC-CVC,pap,kek,P AE P K EH K,6,6,/pæpkɛk/,pap-kek,0,3,apec|opec|paca|packed|packer|packs|pacs|pact|pacts|papay,0.0,1.6094
0,pekkak,easy,control,,generated,2,CVC-CVC,pek,kak,P EH K K AE K,6,6,/pɛkkæk/,pek-kak,0,3,clack|crack|kayak|krack|kracke|kwak|pecht|pecka|pecor|pekar,0.0,1.6094
0,pekkam,easy,control,,generated,2,CVC-CVC,pek,kam,P EH K K AE M,6,6,/pɛkkæm/,pek-kam,0,3,clam|cram|klamm|kram|kramm|kramme|kvam|pecht|pecka|pecor,0.0,1.6094
0,pekkan,easy,control,,generated,2,CVC-CVC,pek,kan,P EH K K AE N,6,6,/pɛkkæn/,pek-kan,0,3,clan|ekern|klahn|klan|klann|krahn|pecht|pecka|pecor|pekar,0.0,1.6094
0,pekmak,easy,control,,generated,2,CVC-CVC,pek,mak,P EH K M AE K,6,6,/pɛkmæk/,pek-mak,0,3,clack|crack|emick|emmick|kayak|krack|kracke|kwak|pecht|pecka,0.0,1.6094
0,pekmam,easy,control,,generated,2,CVC-CVC,pek,mam,P EH K M AE M,6,6,/pɛkmæm/,pek-mam,0,3,clam|cram|imam|klamm|kram|kramm|kramme|kvam|pecht|pecka,0.0,1.6094
0,peknak,easy,control,,generated,2,CVC-CVC,pek,nak,P EH K N AE K,6,6,/pɛknæk/,pek-nak,0,3,anac|clack|crack|kayak|krack|kracke|kwak|pecht|pecka|pecor,0.0,1.6094
0,peknam,easy,control,,generated,2,CVC-CVC,pek,nam,P EH K N AE M,6,6,/pɛknæm/,pek-nam,0,3,clam|cram|klamm|kram|kramm|kramme|kvam|pecht|pecka|pecor,0.0,1.6094
0,peknan,easy,control,,generated,2,CVC-CVC,pek,nan,P EH K N AE N,6,6,/pɛknæn/,pek-nan,0,3,clan|ekern|ennen|klahn|klan|klann|knin|krahn|pecht|pecka,0.0,1.6094
0,peksak,easy,control,,generated,2,CVC-CVC,pek,sak,P EH K S AE K,6,6,/pɛksæk/,pek-sak,0,3,becks|beske|checks|cheques|clack|crack|czechs|decks|desk|dex,0.0,1.6094
0,pemkak,easy,control,,generated,2,CVC-CVC,pem,kak,P EH M K AE K,6,6,/pɛmkæk/,pem-kak,0,3,ehmke|emco|emick|emmick|pecht|pecka|pecor|pekar|pelc|peschke,0.0,1.6094
0,pemkam,easy,control,,generated,2,CVC-CVC,pem,kam,P EH M K AE M,6,6,/pɛmkæm/,pem-kam,0,3,ehmke|emco|imam|pecht|pecka|pecor|pekar|pelc|peschke|plam,0.0,1.6094
0,pemkan,easy,control,,generated,2,CVC-CVC,pem,kan,P EH M K AE N,6,6,/pɛmkæn/,pem-kan,0,3,ehman|ehmann|ehmen|ehmke|ekern|emco|moran|pecht|pecka|pecor,0.0,1.6094
0,pemmak,easy,control,,generated,2,CVC-CVC,pem,mak,P EH M M AE K,6,6,/pɛmmæk/,pem-mak,0,3,emick|emmick|pelc|peschke|plack|placke|plaque|smack|zemke,0.0,1.6094
